cust_id,ref_date,churn
1832,2017-09-01,0
1833,2018-05-01,1
1834,2018-05-01,0
1835,2018-10-01,0
1836,2018-02-01,0
1839,2018-07-01,0
1842,2018-05-01,0
1843,2017-10-01,0
1844,2017-07-01,0
1847,2017-09-01,1
1848,2018-11-01,1
1850,2018-12-01,0
1851,2017-09-01,0
1852,2018-02-01,0
1853,2017-07-01,0
1854,2017-08-01,0
1856,2017-12-01,0
1857,2018-08-01,0
1858,2017-08-01,0
1861,2018-05-01,0
1862,2018-01-01,0
1863,2018-07-01,0
1865,2018-03-01,1
1866,2018-02-01,0
1867,2017-08-01,0
1869,2017-10-01,1
1870,2017-08-01,0
1873,2017-09-01,0
1874,2018-08-01,1
1877,2018-10-01,0
1878,2018-04-01,0
1880,2017-08-01,0
1883,2018-11-01,0
1885,2018-05-01,0
1886,2017-11-01,0
1888,2018-02-01,0
1891,2018-06-01,0
1892,2018-04-01,1
1893,2018-10-01,1
1894,2018-04-01,0
1895,2017-12-01,0
1896,2017-08-01,1
1897,2018-04-01,0
1898,2017-10-01,0
1899,2017-07-01,1
1900,2017-07-01,0
1901,2018-01-01,0
1902,2017-09-01,0
1903,2018-04-01,0
1907,2018-11-01,1
1908,2017-10-01,0
1909,2017-07-01,0
1910,2017-09-01,0
1911,2018-07-01,0
1912,2018-01-01,0
1914,2018-06-01,0
1915,2017-07-01,0
1916,2018-02-01,0
1917,2018-04-01,0
1918,2018-05-01,0
1919,2017-11-01,1
1922,2018-08-01,0
1925,2018-06-01,0
1927,2018-07-01,0
1928,2018-01-01,0
1929,2017-10-01,1
1930,2017-12-01,0
1931,2018-02-01,0
1932,2018-09-01,0
1933,2018-05-01,1
1934,2017-12-01,1
1935,2017-12-01,0
1936,2017-07-01,1
1939,2018-06-01,0
1940,2018-02-01,1
1942,2018-11-01,0
1943,2018-03-01,0
1944,2017-12-01,0
1945,2018-12-01,0
1946,2018-11-01,1
1947,2018-02-01,0
1948,2017-12-01,0
1949,2018-11-01,1
1951,2018-06-01,0
1952,2017-08-01,1
1953,2018-02-01,1
1954,2017-08-01,0
1955,2018-06-01,0
1958,2018-06-01,0
1961,2018-12-01,0
1962,2017-11-01,0
1964,2017-10-01,0
1965,2018-09-01,0
1966,2017-08-01,0
1968,2018-02-01,0
1970,2017-10-01,0
1971,2017-07-01,0
1974,2017-09-01,0
1975,2017-07-01,0
1977,2017-11-01,0
1981,2017-07-01,0
1982,2017-10-01,0
1983,2018-12-01,1
1984,2017-09-01,0
1985,2018-11-01,0
1986,2018-09-01,0
1988,2018-06-01,0
1989,2017-12-01,0
1990,2017-09-01,0
1991,2018-08-01,0
1992,2017-12-01,0
1993,2018-09-01,0
1994,2018-11-01,0
1997,2018-06-01,0
1999,2017-07-01,0
2000,2018-01-01,0
2002,2018-07-01,0
2003,2018-09-01,0
2005,2018-05-01,0
2006,2017-10-01,0
2012,2018-01-01,1
2014,2018-01-01,0
2015,2018-01-01,0
2016,2017-12-01,0
2019,2018-08-01,0
2020,2018-05-01,0
2022,2018-09-01,0
2025,2017-08-01,0
2026,2018-03-01,0
2027,2018-12-01,0
2029,2017-10-01,0
2030,2018-02-01,0
2031,2018-08-01,0
2034,2017-09-01,0
2035,2018-09-01,0
2037,2018-02-01,0
2038,2018-11-01,1
2039,2017-12-01,0
2041,2018-07-01,0
2042,2018-04-01,0
2044,2018-10-01,0
2045,2018-02-01,0
2047,2017-07-01,1
2048,2017-08-01,0
2051,2017-07-01,0
2052,2018-12-01,0
2053,2018-03-01,0
2054,2018-04-01,0
2055,2017-07-01,0
2056,2018-11-01,0
2057,2017-10-01,0
2058,2018-10-01,0
2059,2018-12-01,0
2061,2018-11-01,0
2062,2018-02-01,0
2065,2018-01-01,1
2069,2018-12-01,0
2073,2018-02-01,1
2074,2018-02-01,0
2075,2017-09-01,0
2078,2018-04-01,1
2079,2017-10-01,0
2081,2018-09-01,0
2082,2017-12-01,0
2083,2018-03-01,1
2084,2017-10-01,0
2087,2017-10-01,0
2088,2018-06-01,1
2089,2018-11-01,0
2090,2018-11-01,0
2091,2017-08-01,0
2092,2017-11-01,0
2094,2018-07-01,0
2095,2017-09-01,0
2097,2018-01-01,0
2098,2017-07-01,0
2100,2017-07-01,0
2101,2018-08-01,0
2104,2018-02-01,1
2105,2018-08-01,0
2106,2018-03-01,1
2107,2018-09-01,0
2108,2018-04-01,0
2109,2017-10-01,0
2110,2018-08-01,0
2112,2017-09-01,0
2115,2018-04-01,0
2116,2018-07-01,0
2117,2017-10-01,0
2118,2018-04-01,1
2119,2018-09-01,0
2120,2017-11-01,0
2121,2018-01-01,0
2122,2018-12-01,0
2123,2017-08-01,0
2124,2018-05-01,0
2125,2018-09-01,0
2127,2017-10-01,0
2128,2018-02-01,0
2129,2017-08-01,1
2130,2018-03-01,0
2131,2018-10-01,0
2135,2018-03-01,1
2136,2017-11-01,0
2138,2017-07-01,0
2139,2017-08-01,0
2140,2018-09-01,0
2141,2017-10-01,0
2143,2017-10-01,1
2144,2018-05-01,1
2145,2017-12-01,0
2146,2017-07-01,1
2148,2018-11-01,1
2152,2018-01-01,0
2154,2018-09-01,0
2155,2018-09-01,0
2158,2017-11-01,0
2159,2017-12-01,1
2160,2018-08-01,0
2161,2018-07-01,0
2162,2018-04-01,0
2164,2018-11-01,0
2165,2018-07-01,0
2166,2018-12-01,0
2168,2018-08-01,0
2170,2018-01-01,0
2172,2018-12-01,0
2174,2017-10-01,0
2177,2018-05-01,0
2180,2018-12-01,1
2181,2018-07-01,0
2183,2017-07-01,0
2184,2017-07-01,0
2187,2018-03-01,0
2188,2018-07-01,0
2189,2018-05-01,0
2190,2018-03-01,1
2191,2018-04-01,0
2193,2017-09-01,0
2196,2018-08-01,1
2197,2018-09-01,1
2200,2018-10-01,0
2201,2018-04-01,0
2202,2017-10-01,0
2203,2018-11-01,0
2204,2018-06-01,0
2205,2017-10-01,0
2206,2018-05-01,1
2207,2018-03-01,0
2209,2018-01-01,0
2210,2017-11-01,0
2212,2018-11-01,0
2213,2018-02-01,1
2214,2017-11-01,0
2219,2018-08-01,1
2221,2017-12-01,0
2222,2017-12-01,0
2223,2018-03-01,0
2224,2018-06-01,0
2226,2018-12-01,0
2227,2018-10-01,0
2230,2018-10-01,0
2231,2018-04-01,0
2232,2018-04-01,0
2233,2018-07-01,0
2234,2018-01-01,1
2235,2017-09-01,0
2236,2018-12-01,0
2238,2018-10-01,0
2239,2018-12-01,0
2240,2018-07-01,0
2241,2018-05-01,1
2245,2018-03-01,1
2246,2018-08-01,0
2247,2018-05-01,0
2249,2017-09-01,0
2250,2017-10-01,1
2253,2018-11-01,0
2257,2018-07-01,0
2258,2017-09-01,0
2259,2017-07-01,0
2260,2017-11-01,0
2261,2018-05-01,0
2262,2018-12-01,0
2263,2018-05-01,0
2264,2018-03-01,1
2265,2017-07-01,0
2266,2017-09-01,1
2267,2017-12-01,0
2270,2018-06-01,1
2272,2017-07-01,1
2273,2018-04-01,0
2275,2018-12-01,0
2277,2017-07-01,1
2279,2017-11-01,1
2282,2018-10-01,0
2283,2018-04-01,0
2284,2018-10-01,0
2285,2018-02-01,0
2286,2018-03-01,0
2288,2017-10-01,1
2289,2018-09-01,0
2290,2018-08-01,0
2291,2018-12-01,1
2292,2018-08-01,0
2293,2018-04-01,0
2294,2018-04-01,0
2295,2017-07-01,0
2296,2018-09-01,0
2297,2018-08-01,0
2300,2018-07-01,0
2301,2018-06-01,0
2302,2017-08-01,0
2303,2017-11-01,0
2304,2018-03-01,0
2305,2018-04-01,0
2306,2018-03-01,0
2307,2018-04-01,0
2309,2017-10-01,0
2310,2018-07-01,1
2312,2018-02-01,0
2313,2017-10-01,0
2314,2018-07-01,1
2317,2018-02-01,0
2318,2018-11-01,0
2319,2018-06-01,1
2321,2017-08-01,0
2322,2018-03-01,0
2323,2018-10-01,1
2324,2017-07-01,0
2326,2018-12-01,0
2327,2017-12-01,0
2328,2017-11-01,0
2329,2017-09-01,1
2330,2017-09-01,0
2331,2018-06-01,0
2335,2018-09-01,0
2337,2018-03-01,0
2338,2018-01-01,0
2339,2018-06-01,0
2340,2017-11-01,0
2342,2017-11-01,0
2343,2018-06-01,0
2344,2018-07-01,0
2345,2017-08-01,0
2346,2018-06-01,0
2347,2018-05-01,0
2349,2018-01-01,0
2350,2017-10-01,0
2351,2017-08-01,0
2352,2017-07-01,0
2353,2018-06-01,0
2354,2017-09-01,0
2356,2017-12-01,0
2357,2018-10-01,0
2358,2018-11-01,0
2359,2018-07-01,1
2360,2018-06-01,0
2363,2017-09-01,0
2365,2018-06-01,1
2366,2017-12-01,0
2368,2018-01-01,0
2369,2017-10-01,0
2370,2018-02-01,0
2371,2018-02-01,0
2373,2018-02-01,0
2379,2017-09-01,0
2381,2018-09-01,0
2383,2018-03-01,0
2384,2018-06-01,1
2387,2018-09-01,0
2390,2017-07-01,1
2391,2017-08-01,0
2392,2018-04-01,0
2394,2017-10-01,0
2396,2018-02-01,0
2397,2017-12-01,0
2398,2017-10-01,1
2399,2017-09-01,1
2400,2018-03-01,1
2401,2018-08-01,0
2402,2018-05-01,0
2403,2017-09-01,0
2406,2018-12-01,0
2407,2018-09-01,0
2408,2018-04-01,0
2409,2018-08-01,0
2410,2018-02-01,1
2411,2017-10-01,1
2412,2018-07-01,0
2413,2017-10-01,0
2414,2017-08-01,0
2416,2018-01-01,0
2417,2018-05-01,0
2418,2017-10-01,0
2419,2017-09-01,0
2421,2018-03-01,0
2422,2018-02-01,1
2423,2018-07-01,1
2424,2018-09-01,0
2425,2018-07-01,0
2427,2018-12-01,0
2428,2018-04-01,1
2430,2018-12-01,0
2431,2018-02-01,0
2433,2018-04-01,1
2434,2018-03-01,0
2435,2017-08-01,1
2437,2018-08-01,1
2438,2018-04-01,0
2439,2017-09-01,0
2440,2017-09-01,1
2444,2017-07-01,0
2445,2017-11-01,1
2448,2017-08-01,0
2450,2017-11-01,0
2451,2018-11-01,1
2452,2018-09-01,0
2455,2018-04-01,0
2456,2017-09-01,0
2457,2017-12-01,0
2460,2018-12-01,0
2461,2017-09-01,0
2462,2018-04-01,0
2463,2018-01-01,0
2464,2017-11-01,0
2466,2018-09-01,0
2467,2017-11-01,0
2468,2018-10-01,0
2469,2018-04-01,0
2470,2018-07-01,1
2471,2017-08-01,0
2473,2018-05-01,0
2475,2017-11-01,0
2476,2017-12-01,0
2478,2017-07-01,1
2480,2018-12-01,0
2482,2017-10-01,0
2485,2018-08-01,0
2487,2018-12-01,0
2488,2018-12-01,1
2489,2018-03-01,0
2490,2018-07-01,0
2491,2018-07-01,0
2492,2018-12-01,0
2493,2017-12-01,0
2494,2018-02-01,0
2495,2017-12-01,0
2496,2018-09-01,1
2497,2018-02-01,0
2498,2017-10-01,0
2501,2017-07-01,0
2503,2017-08-01,0
2506,2017-07-01,0
2508,2018-02-01,0
2509,2018-07-01,0
2511,2018-01-01,0
2512,2018-06-01,0
2513,2018-05-01,0
2514,2018-07-01,0
2515,2018-04-01,0
2516,2018-07-01,0
2518,2017-10-01,1
2519,2018-05-01,0
2520,2018-03-01,0
2521,2017-10-01,0
2522,2018-03-01,0
2523,2017-10-01,0
2524,2017-11-01,0
2526,2017-08-01,1
2527,2017-09-01,0
2528,2018-06-01,0
2532,2017-10-01,0
2533,2017-10-01,0
2534,2018-03-01,0
2535,2017-10-01,1
2536,2018-06-01,1
2537,2018-08-01,0
2539,2017-11-01,0
2540,2017-08-01,1
2541,2017-10-01,0
2542,2018-01-01,0
2544,2017-07-01,0
2545,2018-04-01,0
2547,2017-09-01,0
2548,2017-10-01,0
2550,2017-07-01,0
2551,2018-02-01,0
2553,2017-08-01,1
2554,2018-09-01,0
2555,2017-08-01,0
2556,2018-06-01,0
2559,2018-04-01,0
2561,2018-07-01,0
2562,2018-07-01,0
2563,2018-08-01,1
2564,2018-10-01,0
2565,2017-11-01,0
2569,2017-10-01,0
2570,2018-01-01,1
2573,2018-12-01,0
2575,2018-03-01,0
2576,2018-06-01,0
2578,2018-12-01,1
2579,2017-10-01,0
2582,2018-11-01,0
2583,2018-03-01,0
2584,2018-08-01,0
2585,2017-08-01,0
2587,2018-03-01,0
2588,2018-08-01,1
2589,2017-08-01,0
2592,2018-10-01,0
2593,2018-09-01,0
2596,2017-08-01,0
2597,2018-04-01,1
2599,2018-10-01,0
2602,2017-12-01,0
2603,2018-05-01,1
2604,2017-12-01,0
2605,2017-10-01,1
2607,2018-07-01,0
2608,2018-05-01,1
2609,2018-11-01,1
2610,2018-11-01,1
2611,2018-05-01,0
2612,2018-01-01,0
2613,2018-10-01,0
2615,2017-07-01,0
2616,2018-08-01,0
2620,2018-05-01,1
2621,2018-01-01,0
2623,2018-01-01,0
2625,2017-08-01,0
2626,2017-07-01,1
2628,2018-04-01,0
2629,2018-05-01,0
2630,2017-11-01,1
2632,2017-10-01,0
2633,2018-05-01,0
2634,2017-10-01,0
2635,2018-05-01,1
2637,2018-10-01,0
2638,2018-06-01,0
2639,2018-04-01,0
2640,2017-10-01,0
2643,2018-10-01,0
2644,2018-02-01,0
2646,2018-04-01,0
2647,2018-12-01,0
2649,2018-12-01,0
2650,2018-06-01,0
2651,2018-02-01,0
2653,2018-10-01,0
2654,2018-10-01,0
2655,2018-09-01,0
2656,2017-08-01,0
2657,2018-06-01,0
2658,2018-09-01,0
2660,2018-08-01,1
2661,2018-07-01,0
2662,2018-03-01,0
2663,2018-08-01,0
2664,2017-11-01,0
2665,2017-09-01,0
2666,2018-11-01,0
2669,2018-09-01,0
2670,2017-07-01,0
2672,2018-05-01,0
2673,2018-01-01,0
2675,2018-12-01,0
2676,2018-12-01,0
2677,2018-01-01,0
2679,2018-05-01,0
2680,2018-07-01,0
2682,2018-10-01,0
2683,2017-11-01,0
2684,2018-02-01,0
2686,2018-11-01,1
2687,2018-03-01,0
2689,2018-12-01,0
2690,2018-03-01,0
2691,2018-12-01,0
2692,2018-12-01,0
2694,2018-04-01,0
2696,2018-04-01,0
2698,2018-08-01,0
2699,2017-10-01,0
2700,2018-12-01,0
2701,2018-09-01,0
2702,2018-07-01,0
2703,2018-12-01,0
2705,2018-02-01,0
2706,2018-05-01,0
2707,2017-11-01,0
2708,2018-03-01,1
2709,2018-05-01,1
2710,2018-10-01,0
2713,2018-04-01,0
2716,2018-03-01,0
2717,2017-11-01,1
2718,2018-11-01,0
2719,2018-04-01,0
2722,2018-06-01,0
2725,2018-05-01,0
2726,2018-01-01,0
2727,2017-10-01,0
2729,2017-09-01,0
2730,2018-02-01,0
2731,2018-11-01,0
2732,2017-09-01,1
2733,2017-10-01,0
2735,2018-10-01,0
2736,2018-12-01,0
2737,2018-10-01,0
2738,2018-02-01,0
2739,2017-07-01,0
2742,2018-02-01,0
2745,2017-11-01,0
2746,2017-10-01,0
2747,2018-11-01,1
2753,2017-12-01,0
2755,2018-11-01,0
2756,2017-11-01,0
2757,2017-10-01,0
2759,2018-01-01,0
2761,2017-10-01,0
2762,2018-01-01,0
2763,2018-01-01,0
2764,2018-01-01,0
2765,2018-11-01,0
2768,2018-02-01,1
2769,2018-05-01,1
2771,2018-12-01,0
2772,2017-11-01,0
2775,2018-08-01,0
2776,2018-08-01,0
2777,2018-11-01,0
2781,2018-08-01,0
2782,2018-09-01,0
2783,2018-12-01,0
2784,2018-06-01,1
2785,2018-01-01,0
2786,2018-02-01,0
2787,2018-10-01,0
2788,2017-08-01,0
2789,2018-02-01,0
2790,2018-12-01,0
2793,2018-07-01,0
2794,2018-01-01,1
2795,2018-04-01,0
2796,2018-05-01,0
2797,2018-11-01,0
2798,2018-01-01,1
2800,2018-08-01,0
2801,2017-07-01,0
2802,2018-07-01,0
2803,2018-04-01,0
2804,2018-11-01,0
2805,2018-07-01,1
2807,2018-03-01,1
2809,2018-10-01,1
2811,2018-09-01,0
2812,2018-08-01,1
2813,2018-03-01,0
2815,2017-07-01,1
2816,2018-05-01,0
2817,2017-11-01,0
2819,2017-09-01,1
2824,2018-02-01,0
2825,2018-02-01,0
2827,2018-08-01,0
2828,2018-11-01,0
2829,2018-06-01,0
2830,2018-05-01,0
2832,2018-10-01,0
2833,2017-10-01,1
2835,2018-03-01,0
2837,2017-12-01,0
2838,2018-04-01,0
2843,2018-02-01,0
2847,2017-07-01,0
2848,2018-12-01,0
2852,2017-12-01,0
2854,2017-09-01,0
2855,2018-06-01,0
2857,2018-10-01,0
2858,2018-05-01,0
2859,2017-09-01,1
2860,2018-11-01,0
2861,2017-12-01,0
2862,2018-09-01,0
2863,2018-10-01,0
2864,2018-10-01,0
2865,2018-01-01,0
2866,2018-02-01,0
2868,2018-02-01,1
2869,2018-01-01,0
2870,2018-06-01,0
2871,2018-09-01,0
2872,2018-10-01,1
2873,2018-04-01,1
2874,2018-03-01,0
2875,2018-04-01,0
2876,2018-01-01,0
2877,2017-12-01,0
2878,2018-10-01,0
2880,2018-01-01,0
2882,2018-08-01,0
2883,2017-11-01,0
2884,2018-03-01,0
2885,2017-07-01,0
2886,2017-07-01,0
2887,2018-03-01,0
2888,2018-05-01,0
2890,2017-10-01,0
2892,2017-12-01,0
2893,2017-10-01,0
2894,2018-11-01,0
2895,2018-06-01,1
2898,2018-09-01,0
2899,2017-09-01,0
2900,2017-09-01,0
2903,2018-04-01,0
2904,2018-05-01,0
2906,2017-07-01,1
2907,2018-01-01,0
2908,2017-11-01,0
2910,2017-10-01,0
2911,2017-07-01,0
2912,2018-05-01,1
2913,2018-05-01,0
2914,2018-04-01,0
2915,2018-09-01,0
2919,2018-01-01,0
2921,2018-06-01,1
2922,2018-08-01,1
2924,2018-10-01,0
2926,2017-08-01,0
2927,2018-10-01,1
2929,2017-10-01,0
2930,2018-09-01,0
2933,2017-12-01,0
2934,2018-07-01,1
2935,2018-01-01,0
2936,2018-06-01,0
2938,2017-12-01,0
2939,2018-10-01,0
2940,2018-05-01,0
2941,2017-09-01,0
2942,2018-12-01,0
2945,2018-08-01,0
2946,2017-11-01,0
2947,2017-10-01,0
2948,2018-05-01,0
2949,2018-07-01,0
2950,2018-08-01,0
2951,2017-12-01,0
2952,2018-07-01,0
2954,2018-02-01,0
2955,2018-11-01,0
2957,2018-10-01,0
2958,2017-07-01,0
2960,2017-07-01,0
2962,2017-07-01,0
2963,2018-07-01,0
2964,2017-09-01,0
2966,2017-09-01,0
2967,2018-11-01,0
2968,2018-12-01,0
2969,2017-09-01,0
2972,2018-02-01,0
2973,2018-02-01,0
2974,2018-02-01,0
2975,2018-06-01,0
2976,2018-07-01,1
2977,2017-11-01,0
2978,2018-05-01,0
2979,2017-12-01,0
2981,2018-03-01,1
2982,2017-08-01,0
2983,2018-06-01,1
2984,2018-03-01,0
2985,2018-11-01,0
2987,2018-03-01,0
2988,2018-02-01,0
2990,2018-11-01,0
2995,2018-04-01,0
2996,2018-04-01,0
2997,2018-02-01,0
2999,2017-12-01,0
3000,2018-12-01,0
3001,2018-12-01,0
3004,2018-06-01,1
3007,2017-11-01,0
3008,2018-06-01,0
3009,2017-12-01,0
3011,2018-07-01,1
3012,2018-10-01,1
3013,2018-01-01,0
3014,2017-10-01,0
3015,2018-08-01,0
3018,2017-09-01,0
3019,2018-02-01,0
3020,2017-10-01,0
3021,2018-02-01,0
3022,2018-07-01,0
3023,2018-01-01,0
3024,2017-08-01,0
3027,2018-07-01,0
3028,2017-08-01,0
3029,2017-12-01,0
3030,2018-08-01,1
3032,2017-07-01,0
3033,2017-09-01,0
3034,2018-05-01,0
3038,2017-09-01,0
3039,2017-07-01,0
3040,2018-03-01,0
3041,2018-10-01,0
3042,2017-07-01,1
3043,2017-09-01,1
3044,2018-12-01,0
3047,2018-03-01,0
3048,2017-11-01,0
3051,2017-07-01,0
3052,2017-10-01,0
3053,2017-08-01,0
3055,2018-01-01,0
3057,2018-08-01,0
3058,2018-07-01,0
3059,2018-05-01,0
3061,2018-11-01,1
3062,2017-08-01,0
3063,2017-09-01,0
3065,2018-05-01,0
3066,2018-04-01,0
3067,2018-08-01,0
3068,2018-12-01,0
3069,2018-09-01,0
3071,2018-01-01,0
3072,2018-03-01,1
3073,2018-04-01,1
3074,2018-02-01,0
3076,2017-11-01,0
3077,2017-08-01,1
3078,2018-07-01,0
3079,2018-07-01,0
3080,2018-04-01,1
3083,2018-12-01,0
3086,2017-11-01,1
3088,2018-06-01,0
3090,2018-02-01,0
3091,2018-03-01,0
3092,2018-04-01,0
3094,2017-12-01,0
3096,2018-10-01,0
3097,2017-12-01,0
3098,2018-10-01,0
3101,2017-09-01,0
3103,2017-09-01,0
3104,2018-03-01,0
3105,2017-11-01,0
3106,2017-10-01,0
3108,2017-11-01,0
3109,2017-08-01,0
3111,2017-08-01,0
3112,2018-04-01,0
3113,2018-11-01,0
3116,2017-10-01,0
3119,2018-10-01,0
3120,2017-11-01,0
3121,2018-05-01,0
3123,2018-04-01,0
3124,2017-11-01,0
3130,2018-05-01,0
3132,2017-11-01,0
3133,2018-09-01,0
3134,2017-12-01,0
3136,2018-06-01,0
3137,2018-10-01,0
3139,2018-01-01,0
3140,2018-01-01,0
3141,2018-12-01,0
3142,2017-07-01,0
3143,2018-08-01,0
3144,2018-12-01,0
3145,2018-08-01,0
3146,2018-04-01,0
3148,2018-03-01,0
3149,2018-12-01,0
3152,2018-06-01,0
3153,2017-07-01,0
3154,2018-07-01,0
3155,2017-08-01,0
3158,2018-09-01,0
3159,2018-03-01,0
3160,2018-06-01,0
3161,2018-09-01,0
3162,2018-01-01,0
3163,2018-01-01,0
3164,2018-05-01,0
3165,2018-01-01,0
3168,2017-09-01,0
3170,2018-03-01,0
3171,2018-08-01,0
3172,2017-10-01,0
3173,2018-04-01,0
3176,2018-01-01,0
3178,2017-10-01,0
3179,2018-07-01,0
3180,2017-10-01,0
3181,2018-02-01,0
3182,2018-05-01,0
3183,2018-01-01,1
3184,2018-08-01,0
3185,2018-10-01,0
3186,2018-11-01,0
3188,2017-08-01,0
3190,2018-03-01,0
3191,2017-11-01,1
3192,2017-07-01,0
3193,2017-07-01,0
3195,2017-12-01,0
3196,2017-09-01,1
3197,2018-09-01,0
3200,2018-10-01,0
3203,2017-11-01,0
3206,2017-09-01,0
3208,2018-06-01,0
3212,2018-06-01,0
3215,2018-06-01,0
3216,2017-08-01,0
3217,2018-03-01,0
3219,2017-12-01,0
3220,2018-06-01,0
3221,2018-09-01,0
3222,2018-06-01,0
3224,2017-11-01,0
3225,2018-02-01,0
3226,2018-11-01,0
3227,2017-07-01,0
3228,2018-05-01,1
3229,2017-12-01,0
3231,2017-09-01,0
3232,2018-04-01,0
3233,2017-11-01,0
3234,2018-11-01,1
3235,2017-09-01,0
3236,2018-05-01,0
3237,2018-07-01,0
3239,2017-11-01,0
3242,2017-08-01,0
3243,2017-10-01,0
3244,2018-10-01,0
3248,2018-05-01,1
3250,2017-11-01,0
3251,2018-02-01,0
3252,2018-03-01,0
3253,2018-03-01,0
3254,2017-12-01,0
3255,2017-08-01,0
3258,2018-07-01,0
3259,2018-03-01,0
3260,2018-03-01,0
3261,2018-01-01,0
3263,2018-09-01,0
3264,2018-05-01,0
3265,2017-11-01,0
3268,2017-07-01,0
3270,2018-11-01,0
3271,2017-09-01,0
3274,2018-08-01,1
3276,2017-09-01,0
3277,2017-08-01,0
3278,2017-09-01,0
3280,2018-06-01,0
3282,2018-09-01,0
3284,2018-04-01,0
3286,2017-09-01,0
3287,2017-11-01,0
3292,2017-09-01,0
3294,2018-11-01,0
3295,2018-07-01,0
3296,2017-10-01,0
3298,2018-05-01,0
3299,2017-08-01,0
3300,2017-12-01,0
3301,2017-10-01,1
3303,2018-04-01,0
3304,2017-08-01,0
3305,2018-02-01,0
3306,2018-06-01,0
3307,2018-11-01,1
3309,2017-09-01,0
3310,2018-08-01,0
3315,2017-11-01,0
3318,2018-01-01,1
3320,2018-02-01,0
3321,2018-06-01,0
3322,2018-07-01,0
3323,2018-06-01,0
3324,2018-01-01,0
3327,2018-06-01,1
3328,2018-04-01,0
3329,2018-11-01,1
3330,2017-08-01,1
3332,2018-04-01,0
3335,2018-09-01,0
3336,2018-06-01,0
3337,2017-10-01,0
3338,2018-10-01,0
3340,2018-02-01,0
3341,2017-12-01,0
3342,2018-11-01,1
3343,2017-11-01,0
3345,2018-12-01,1
3347,2017-09-01,0
3350,2017-07-01,0
3351,2018-09-01,0
3352,2018-08-01,0
3353,2018-03-01,0
3354,2018-11-01,0
3355,2018-04-01,0
3357,2018-05-01,0
3358,2017-07-01,1
3359,2018-05-01,0
3362,2018-10-01,0
3363,2018-04-01,0
3367,2018-12-01,0
3368,2018-04-01,0
3370,2018-02-01,0
3371,2017-07-01,1
3372,2018-01-01,0
3373,2018-05-01,0
3377,2018-08-01,0
3378,2018-04-01,0
3379,2017-07-01,1
3381,2018-06-01,0
3382,2017-11-01,1
3383,2018-01-01,0
3384,2018-10-01,0
3385,2018-03-01,0
3387,2018-08-01,0
3388,2018-03-01,0
3389,2018-05-01,1
3391,2018-02-01,0
3393,2018-03-01,0
3394,2017-08-01,0
3395,2018-04-01,0
3396,2018-07-01,0
3397,2017-09-01,0
3399,2018-02-01,0
3400,2017-10-01,0
3402,2018-07-01,0
3403,2018-12-01,0
3405,2018-04-01,0
3408,2017-12-01,0
3410,2018-08-01,0
3413,2018-07-01,0
3414,2018-01-01,0
3415,2018-07-01,0
3418,2018-01-01,1
3420,2017-11-01,0
3421,2018-09-01,0
3422,2017-09-01,0
3423,2018-11-01,0
3425,2017-08-01,0
3426,2018-10-01,0
3429,2018-04-01,0
3431,2017-09-01,0
3434,2018-08-01,0
3436,2017-07-01,0
3438,2018-09-01,0
3439,2017-07-01,0
3442,2018-11-01,0
3444,2018-08-01,0
3445,2017-08-01,0
3446,2017-07-01,0
3447,2018-03-01,0
3448,2018-12-01,0
3449,2017-10-01,0
3452,2017-12-01,0
3454,2018-06-01,0
3455,2017-11-01,0
3456,2018-06-01,0
3457,2018-05-01,0
3458,2017-07-01,0
3459,2018-08-01,0
3462,2018-08-01,1
3463,2018-02-01,0
3464,2017-08-01,1
3468,2018-03-01,0
3471,2018-08-01,1
3472,2018-08-01,0
3473,2017-09-01,1
3475,2017-08-01,0
3477,2017-09-01,1
3478,2018-04-01,1
3479,2018-01-01,0
3480,2018-11-01,0
3481,2017-10-01,0
3482,2018-05-01,0
3484,2018-09-01,1
3485,2017-10-01,0
3486,2018-06-01,0
3487,2017-12-01,0
3488,2018-07-01,0
3489,2017-12-01,0
3491,2017-08-01,0
3497,2017-11-01,0
3499,2018-09-01,0
3502,2018-08-01,0
3503,2018-03-01,0
3504,2017-09-01,0
3505,2017-09-01,0
3506,2018-04-01,0
3509,2018-07-01,0
3511,2018-06-01,0
3512,2017-12-01,0
3513,2018-04-01,1
3514,2018-08-01,0
3515,2018-10-01,0
3518,2018-12-01,0
3519,2018-09-01,0
3522,2018-05-01,0
3524,2018-03-01,0
3525,2017-07-01,1
3526,2017-10-01,0
3527,2018-05-01,0
3528,2017-10-01,0
3529,2017-09-01,0
3532,2017-12-01,0
3534,2017-08-01,0
3535,2018-01-01,0
3536,2018-11-01,0
3538,2018-02-01,0
3539,2018-12-01,0
3542,2017-12-01,1
3543,2017-08-01,0
3544,2017-07-01,0
3546,2018-07-01,0
3548,2018-07-01,0
3549,2018-06-01,0
3550,2018-05-01,0
3551,2018-11-01,0
3552,2018-08-01,0
3553,2017-10-01,0
3554,2018-10-01,0
3555,2018-11-01,0
3556,2017-09-01,0
3557,2018-04-01,0
3559,2018-09-01,0
3562,2017-10-01,0
3563,2017-07-01,0
3564,2018-08-01,0
3565,2018-06-01,0
3568,2018-07-01,0
3571,2017-12-01,0
3572,2018-05-01,0
3573,2017-10-01,0
3574,2018-08-01,0
3575,2017-11-01,0
3577,2018-06-01,0
3578,2017-08-01,1
